worker_id,timestamp,ambient_temp_c,uv_index,gas_ppm,noise_db,body_temp_c,heart_rate_bpm,baseline_hr_bpm,baseline_body_temp_c,hr_deviation_pct,body_temp_deviation_pct,risk_level
W078,04/06/2025 18:04,19.5,0.27,71.51,70.24,36.92,82.9,89.6,35.73,-7.48,3.33,Safe
W051,04/06/2025 18:04,36.36,1.79,73.14,57.93,36.18,66.3,65.8,36.91,0.76,-1.98,Critical
W053,04/06/2025 18:05,20.43,1.63,144.06,73.08,34.34,79.1,87.7,35.75,-9.81,-3.94,Safe
W082,04/06/2025 18:05,30.97,2.23,39.7,73.57,36.06,95.5,80.8,36.61,18.19,-1.5,Warning
W033,04/06/2025 18:06,24.68,2.44,87.5,50.13,37.64,68.8,72,36.63,-4.44,2.76,Safe
W021,04/06/2025 18:06,22.48,0.84,485.44,61.8,36.07,73,68.1,36.49,7.2,-1.15,Critical
W048,04/06/2025 18:07,26.88,2,25.23,60.13,35.85,91.4,84.3,36.48,8.42,-1.73,Safe
W056,04/06/2025 18:07,32.49,0.75,89.33,57.73,36.32,76,72.2,35.48,5.26,2.37,Warning
W036,04/06/2025 18:08,31.2,0.51,142.97,73.06,36.06,90.9,84.3,35.6,7.83,1.29,Warning
W056,04/06/2025 18:08,26.9,1.81,43.43,74.83,34.1,75,72.2,35.48,3.88,-3.89,Safe
W049,04/06/2025 18:09,22.68,1.09,142.68,61.21,39.11,83.8,78.1,36.28,7.3,7.8,Warning
W040,04/06/2025 18:09,21.26,2.35,121.98,61.73,35.31,54.7,74,35.35,-26.08,-0.11,Warning
W031,04/06/2025 18:10,21.1,2.38,116.4,76.89,39.14,77.4,74.7,35.81,3.61,9.3,Critical
W086,04/06/2025 18:10,24.73,1.24,103.8,50.24,35.25,83.6,81.9,35.05,2.08,0.57,Safe
W044,04/06/2025 18:11,26.47,1.08,20.29,76.93,37.06,94,83.2,36.91,12.98,0.41,Safe
W038,04/06/2025 18:11,25.79,1.96,374.42,67.52,36.19,85.3,82.7,37.19,3.14,-2.69,Critical
W048,04/06/2025 18:12,42.02,0.72,63.5,74.47,36.12,86.4,84.3,36.48,2.49,-0.99,Critical
W052,04/06/2025 18:12,22.47,1.6,49.61,81.63,36.89,72,72.9,36.53,-1.23,0.99,Warning
W033,04/06/2025 18:13,25.21,2.38,54.82,56.24,36.2,62,72,36.63,-13.89,-1.17,Safe
W035,04/06/2025 18:13,30.72,2.71,95.81,60.14,38.22,77.6,66.9,37.96,15.99,0.68,Warning
W036,04/06/2025 18:14,32.83,1.15,103.44,72.87,36.36,80.9,84.3,35.6,-4.03,2.13,Warning
W052,04/06/2025 18:14,29.06,2.15,136.43,74.76,36.85,85.5,72.9,36.53,17.28,0.88,Warning
W054,04/06/2025 18:15,20.64,6.71,144.39,55.27,37.34,82.3,75.3,37.27,9.3,0.19,Warning
W035,04/06/2025 18:15,21.43,2.2,509.57,65.76,39,71.7,66.9,37.96,7.17,2.74,Critical
W048,04/06/2025 18:16,23.65,1.33,240.39,70.83,35.52,92.6,84.3,36.48,9.85,-2.63,Warning
W014,04/06/2025 18:16,25.34,1.95,116.08,95.17,36.13,64.7,70,36.54,-7.57,-1.12,Critical
W021,04/06/2025 18:17,20.85,0.32,79.13,59.26,36.96,61.4,68.1,36.49,-9.84,1.29,Safe
W066,04/06/2025 18:17,18.65,2.59,66.3,60.85,35.62,69.3,75.4,35.67,-8.09,-0.14,Safe
W049,04/06/2025 18:18,25.41,1.7,144.97,74.22,35.32,80.8,78.1,36.28,3.46,-2.65,Safe
W005,04/06/2025 18:18,24.3,2.3,96.58,98.37,37.11,86.8,80,37.12,8.5,-0.03,Critical
W055,04/06/2025 18:19,22.53,1.04,52.9,99.72,34.4,66.9,70.7,35.23,-5.37,-2.36,Critical
W061,04/06/2025 18:19,35.91,1.94,136.61,64.01,37.68,91.6,85.2,37.69,7.51,-0.03,Critical
W078,04/06/2025 18:20,26.46,2.02,398.97,74.06,36.67,82,89.6,35.73,-8.48,2.63,Critical
W002,04/06/2025 18:20,19.35,0.45,75.42,54.07,35.76,91.7,83.3,36.8,10.08,-2.83,Safe
W019,04/06/2025 18:21,24.72,0.21,34.99,53.6,36.36,72.9,72.6,35.29,0.41,3.03,Safe
W024,04/06/2025 18:21,25.62,2.49,93.38,57.74,31.92,77,72.8,36.56,5.77,-12.69,Critical
W064,04/06/2025 18:22,23.32,1.1,148.43,68.39,37.59,89.9,85.5,37.58,5.15,0.03,Safe
W030,04/06/2025 18:22,39.57,1.54,370.93,68.38,35.71,90.1,66.1,35.98,36.31,-0.75,Critical
W068,04/06/2025 18:23,19.62,0.64,125.58,69.26,35.81,93.5,88.6,35.97,5.53,-0.44,Safe
W076,04/06/2025 18:23,25.86,1.96,136.6,74.96,35.97,88.4,87.7,35.72,0.8,0.7,Safe
W002,04/06/2025 18:24,23.94,2.82,24.51,74.1,37.89,81.6,83.3,36.8,-2.04,2.96,Safe
W053,04/06/2025 18:24,34.49,2.67,113.05,62.49,36.05,84.4,87.7,35.75,-3.76,0.84,Warning
W027,04/06/2025 18:25,26.24,1.38,117.88,80.93,37.29,86,88.5,37.68,-2.82,-1.04,Warning
W006,04/06/2025 18:25,27.64,1.59,84.97,70.62,37.7,63.9,65.5,37.91,-2.44,-0.55,Warning
W045,04/06/2025 18:26,24,1.49,101.08,51.98,35.37,80.1,87.2,36.42,-8.14,-2.88,Safe
W006,04/06/2025 18:26,26.7,0.23,109.91,71.82,36.65,65.9,65.5,37.91,0.61,-3.32,Safe
W013,04/06/2025 18:27,20.6,0.47,32.78,79.41,36.52,66,76.4,37.36,-13.61,-2.25,Safe
W005,04/06/2025 18:27,24.98,2.45,75.89,70.98,37.65,86.5,80,37.12,8.12,1.43,Safe
W081,04/06/2025 18:28,39.59,0.93,236.05,56.59,37.53,101.5,74.2,36.9,36.79,1.71,Critical
W071,04/06/2025 18:28,21.83,12.5,45.74,75.55,35.78,80.8,89.1,35.76,-9.32,0.06,Critical
W051,04/06/2025 18:29,26.55,1.39,118.93,57.47,37.87,59.7,65.8,36.91,-9.27,2.6,Safe
W037,04/06/2025 18:29,35.37,0.92,342.67,57.67,37.33,92.5,65.1,37.45,42.09,-0.32,Critical
W015,04/06/2025 18:30,18.66,0.76,47.94,61.16,34.26,88.4,79.8,35.14,10.78,-2.5,Safe
W047,04/06/2025 18:30,24.82,0.53,88.73,61.7,39.34,79.3,84,36.68,-5.6,7.25,Warning
W035,04/06/2025 18:31,20.82,0.63,78.95,72.04,41.78,62.5,66.9,37.96,-6.58,10.06,Critical
W076,04/06/2025 18:31,37.4,0.79,88.07,78.09,35.69,89.5,87.7,35.72,2.05,-0.08,Critical
W016,04/06/2025 18:32,19.52,2.8,27.52,59.49,34.78,80.3,80.2,35.51,0.12,-2.06,Safe
W036,04/06/2025 18:32,22.46,2.65,107.78,65.45,36.38,111.3,84.3,35.6,32.03,2.19,Critical
W071,04/06/2025 18:33,25.8,1.48,110.42,61.01,36.69,112,89.1,35.76,25.7,2.6,Warning
W025,04/06/2025 18:33,22.04,2.66,275.24,69.99,34.88,78.6,78.7,35.55,-0.13,-1.88,Warning
W013,04/06/2025 18:34,24.57,1.11,64.36,78.01,36.65,66.5,76.4,37.36,-12.96,-1.9,Safe
W066,04/06/2025 18:34,21.28,2.38,75.79,73.55,34.89,79.6,75.4,35.67,5.57,-2.19,Safe
W086,04/06/2025 18:35,25.93,0.18,124.4,61.92,35.93,82.1,81.9,35.05,0.24,2.51,Safe
W022,04/06/2025 18:35,19.48,0.73,130.83,61.93,36.39,74.3,65.9,37.73,12.75,-3.55,Safe
W069,04/06/2025 18:36,26.37,2.02,51.45,64.47,37.6,73.3,78,37.11,-6.03,1.32,Safe
W072,04/06/2025 18:36,20.2,2.72,311.86,70.98,36.36,79.6,77.4,35.9,2.84,1.28,Critical
W008,04/06/2025 18:37,26.08,2.7,144.86,103.66,34.62,63.5,69.5,35.55,-8.63,-2.62,Critical
W077,04/06/2025 18:37,43.46,2.51,131.24,67.99,35.75,71.2,68.6,36.47,3.79,-1.97,Critical
W003,04/06/2025 18:38,21.41,2.75,51.3,80.52,36.16,74,68.9,35.47,7.4,1.95,Warning
W030,04/06/2025 18:38,27.41,2.57,133.67,72.41,36.05,70.7,66.1,35.98,6.96,0.19,Warning
W008,04/06/2025 18:39,24.01,1.03,109,77.19,36.14,105.3,69.5,35.55,51.51,1.66,Critical
W056,04/06/2025 18:39,23.82,12.18,48.09,75.49,34.62,70.6,72.2,35.48,-2.22,-2.42,Critical
W065,04/06/2025 18:40,23.4,2.03,113.64,54.92,37.91,60.2,65.2,36.53,-7.67,3.78,Safe
W055,04/06/2025 18:40,27.23,2.05,108.73,63.09,34.75,83.9,70.7,35.23,18.67,-1.36,Warning
W049,04/06/2025 18:41,23.37,2.52,133.3,56.31,36.71,84.7,78.1,36.28,8.45,1.19,Safe
W029,04/06/2025 18:41,36.14,2.67,219.25,59.3,36.12,96.5,67.2,35.59,43.6,1.49,Critical
W029,04/06/2025 18:42,23.46,0.21,46.1,79.06,36.24,72.3,67.2,35.59,7.59,1.83,Safe
W063,04/06/2025 18:42,26.69,2.71,102.99,76.05,35.42,71.1,70.7,36.28,0.57,-2.37,Safe
W017,04/06/2025 18:43,24.66,2.67,71.18,61.77,38.28,103.2,66.6,37.85,54.95,1.14,Critical
W002,04/06/2025 18:43,22.02,0.78,43.37,68.07,34.53,82.7,83.3,36.8,-0.72,-6.17,Warning
W004,04/06/2025 18:44,20.76,1.02,32.14,57.89,41.64,70.3,66.5,37.6,5.71,10.74,Critical
W036,04/06/2025 18:44,23.88,8.95,111.61,60.98,36.49,90.4,84.3,35.6,7.24,2.5,Critical
W059,04/06/2025 18:45,25.65,12.56,86.94,58.12,34.92,89.5,85.1,35.56,5.17,-1.8,Critical
W028,04/06/2025 18:45,34.63,2.29,324.44,58.57,37.64,106.2,79.9,37.77,32.92,-0.34,Critical
W035,04/06/2025 18:46,29.88,0.97,132.08,76.3,38.18,63.1,66.9,37.96,-5.68,0.58,Warning
W019,04/06/2025 18:46,31.9,0.51,104.72,78.62,35.78,67.3,72.6,35.29,-7.3,1.39,Warning
W074,04/06/2025 18:47,23.21,12.3,140.24,63.69,35.69,73.7,80.2,36.51,-8.1,-2.25,Critical
W005,04/06/2025 18:47,20.23,0.38,41.72,61.57,37.81,80.1,80,37.12,0.12,1.86,Safe
W009,04/06/2025 18:48,21.97,2.09,30.85,78.17,33.77,74.7,72.6,36.57,2.89,-7.66,Warning
W077,04/06/2025 18:48,23.96,2.73,135.41,77.13,34.55,65.9,68.6,36.47,-3.94,-5.26,Warning
W089,04/06/2025 18:49,22.11,1.43,37.02,65.08,35.65,74.7,82.3,36.16,-9.23,-1.41,Safe
W026,04/06/2025 18:49,18.72,2.42,49.45,52.92,38.62,92.6,89.2,37.33,3.81,3.46,Safe
W003,04/06/2025 18:50,43.31,1.18,80.39,66.52,34.5,70,68.9,35.47,1.6,-2.73,Critical
W033,04/06/2025 18:50,35.54,2.37,108.4,57.77,35.97,67.8,72,36.63,-5.83,-1.8,Critical
W007,04/06/2025 18:51,21.28,2.59,93.36,71.06,36.6,93.5,85.8,35.64,8.97,2.69,Safe
W041,04/06/2025 18:51,22.02,2.53,181.65,63.4,35.95,87.6,86.6,36.87,1.15,-2.5,Warning
W087,04/06/2025 18:52,25.54,1.21,89.5,64.61,34.87,77.6,77.8,35.68,-0.26,-2.27,Safe
W072,04/06/2025 18:52,28.87,2,107.81,75.08,35.55,94.2,77.4,35.9,21.71,-0.97,Warning
W045,04/06/2025 18:53,24.28,1.61,133.04,61.96,37.36,88.5,87.2,36.42,1.49,2.58,Safe
W016,04/06/2025 18:53,28.03,1.17,39.52,63.93,35.52,93.7,80.2,35.51,16.83,0.03,Warning
W039,04/06/2025 18:54,20.65,1.63,97.66,80.55,35.98,80.6,84.3,35.22,-4.39,2.16,Warning
W068,04/06/2025 18:54,18.01,0.39,121.73,71.65,35.46,95.2,88.6,35.97,7.45,-1.42,Safe
W026,04/06/2025 18:55,25.79,2.58,115.08,74.52,37.8,97.7,89.2,37.33,9.53,1.26,Safe
W041,04/06/2025 18:55,34.75,0.88,233.5,59.38,36.07,112,86.6,36.87,29.33,-2.17,Critical
W058,04/06/2025 18:56,19.96,1.62,32.1,61.61,37.67,73.1,80.8,37.61,-9.53,0.16,Safe
W043,04/06/2025 18:56,28.22,0.72,130.74,59.56,37.04,73.3,72.8,35.98,0.69,2.95,Warning
W061,04/06/2025 18:57,31.93,2.65,68.76,70.44,38.14,83.2,85.2,37.69,-2.35,1.19,Warning
W054,04/06/2025 18:57,24.49,1.29,127.84,86.93,37.12,69.6,75.3,37.27,-7.57,-0.4,Critical
W021,04/06/2025 18:58,34.03,1.79,128.77,78.45,37.44,74.7,68.1,36.49,9.69,2.6,Warning
W021,04/06/2025 18:58,24.45,2.13,146.03,78.19,36.44,76.6,68.1,36.49,12.48,-0.14,Safe
W063,04/06/2025 18:59,36.84,1.8,250.55,74.78,36.99,96.9,70.7,36.28,37.06,1.96,Critical
W049,04/06/2025 18:59,26.24,2.38,425.33,63.7,35.64,74.2,78.1,36.28,-4.99,-1.76,Critical
W064,04/06/2025 19:00,23.61,6.56,110.55,58.32,38.46,89.3,85.5,37.58,4.44,2.34,Warning
W008,04/06/2025 19:00,24.31,4.09,79.9,75.46,34.52,72.2,69.5,35.55,3.88,-2.9,Warning
W049,04/06/2025 19:01,22.67,2.52,82.3,89.76,35.48,76.4,78.1,36.28,-2.18,-2.21,Critical
W039,04/06/2025 19:01,19.24,1,22.83,72.35,35.85,93.1,84.3,35.22,10.44,1.79,Safe
W058,04/06/2025 19:02,23.41,0.75,119.89,96.73,37.07,78.8,80.8,37.61,-2.48,-1.44,Critical
W083,04/06/2025 19:02,20.87,2.04,146.22,71.31,36.18,64.5,67.3,37.51,-4.16,-3.55,Safe
W069,04/06/2025 19:03,25.88,0.03,53.18,63.38,36.14,76,78,37.11,-2.56,-2.61,Safe
W055,04/06/2025 19:03,23.65,1.43,39.6,70.95,35.13,34.7,70.7,35.23,-50.92,-0.28,Critical
W030,04/06/2025 19:04,24.62,2.32,70.5,66.69,35.77,64.4,66.1,35.98,-2.57,-0.58,Safe
W013,04/06/2025 19:04,24.4,1.34,417.64,71.36,37.72,77.5,76.4,37.36,1.44,0.96,Critical
W008,04/06/2025 19:05,20.11,1.59,396.28,74.71,36.13,66.2,69.5,35.55,-4.75,1.63,Critical
W077,04/06/2025 19:05,25.34,0.65,52.71,80.61,37.07,64.7,68.6,36.47,-5.69,1.65,Warning
W001,04/06/2025 19:06,19.25,0.27,128.58,68.09,37.53,67.7,74.4,37.85,-9.01,-0.85,Safe
W050,04/06/2025 19:06,24.05,0.88,136.9,55.81,36.52,69.3,65.6,35.32,5.64,3.4,Safe
W042,04/06/2025 19:07,24.95,1.01,80.25,50.76,35.2,70.6,73.3,35.19,-3.68,0.03,Safe
W040,04/06/2025 19:07,18.11,1.55,107.76,62.35,36.25,69.2,74,35.35,-6.49,2.55,Safe
W048,04/06/2025 19:08,37.1,1.99,211.45,70.21,36.85,110.6,84.3,36.48,31.2,1.01,Critical
W073,04/06/2025 19:08,35.21,2.22,324.83,58.28,34.95,96.4,72.1,35.11,33.7,-0.46,Critical
W090,04/06/2025 19:09,21.16,0.72,89.92,71.37,35.08,91.6,88.4,35.41,3.62,-0.93,Safe
W055,04/06/2025 19:09,20.27,0.72,105.91,79.67,35.63,62.8,70.7,35.23,-11.17,1.14,Safe
W009,04/06/2025 19:10,37.53,2.44,128.9,76.94,36.47,73.4,72.6,36.57,1.1,-0.27,Critical
W052,04/06/2025 19:10,24.05,1.72,65.68,61.22,34.55,69.2,72.9,36.53,-5.08,-5.42,Warning
W003,04/06/2025 19:11,22.05,2.26,54.07,66.95,38.54,72.7,68.9,35.47,5.52,8.66,Critical
W054,04/06/2025 19:11,26.14,1.13,126.38,59.98,37,48.9,75.3,37.27,-35.06,-0.72,Critical
W090,04/06/2025 19:12,19.08,0.36,135.98,76.41,36.21,94.2,88.4,35.41,6.56,2.26,Safe
W032,04/06/2025 19:12,23.54,2.37,114.75,84.23,35.74,84.4,85.7,36.07,-1.52,-0.91,Warning
W022,04/06/2025 19:13,23.09,0.75,99.66,93.88,38.06,64.5,65.9,37.73,-2.12,0.87,Critical
W005,04/06/2025 19:13,22.75,2.48,82.52,82.28,37.84,82.2,80,37.12,2.75,1.94,Warning
W080,04/06/2025 19:14,21.15,1.86,41.42,63.64,32.6,76.5,70.9,37.18,7.9,-12.32,Critical
W078,04/06/2025 19:14,20.14,1.5,165.79,75.19,35.28,85.3,89.6,35.73,-4.8,-1.26,Warning
W075,04/06/2025 19:15,25.06,0.64,81.86,81.33,35.57,68.4,66.3,35.84,3.17,-0.75,Warning
W021,04/06/2025 19:15,18.84,1.37,93.83,62.52,36.34,66.2,68.1,36.49,-2.79,-0.41,Safe
W021,04/06/2025 19:16,20.82,1.44,137.79,58.35,40.74,72.6,68.1,36.49,6.61,11.65,Critical
W006,04/06/2025 19:16,20.33,0.86,93.12,83.67,38.01,60.5,65.5,37.91,-7.63,0.26,Warning
W039,04/06/2025 19:17,24.87,1.63,121.03,72.72,35.97,103.2,84.3,35.22,22.42,2.13,Warning
W048,04/06/2025 19:17,22.85,1.65,38.02,98.65,36.84,89.1,84.3,36.48,5.69,0.99,Critical
W086,04/06/2025 19:18,31.66,2.28,100.68,74.07,35.83,82.1,81.9,35.05,0.24,2.23,Warning
W090,04/06/2025 19:18,18.83,1.01,73.03,71.32,35.32,95.8,88.4,35.41,8.37,-0.25,Safe
W068,04/06/2025 19:19,22.27,1.22,98.91,81.06,36.47,96.1,88.6,35.97,8.47,1.39,Warning
W089,04/06/2025 19:19,22.04,0.89,104.91,57.26,34.79,73.4,82.3,36.16,-10.81,-3.79,Safe
W037,04/06/2025 19:20,20.89,1.68,49.06,83.09,36.58,67.7,65.1,37.45,3.99,-2.32,Warning
W013,04/06/2025 19:20,25.26,2.54,101.39,71.09,37.42,114.4,76.4,37.36,49.74,0.16,Critical
W034,04/06/2025 19:21,20.82,5.47,64.7,65.58,37.96,69.7,68.5,37.41,1.75,1.47,Warning
W044,04/06/2025 19:21,22.72,1.65,66.28,68.07,33.13,80.9,83.2,36.91,-2.76,-10.24,Critical
W046,04/06/2025 19:22,24.28,2.42,125.77,56,34.59,66.8,68,37.14,-1.76,-6.87,Warning
W014,04/06/2025 19:22,19.65,2.45,107.39,55.76,37.29,67.4,70,36.54,-3.71,2.05,Safe
W069,04/06/2025 19:23,29.41,1.58,100.77,72.15,37.24,85.1,78,37.11,9.1,0.35,Warning
W075,04/06/2025 19:23,20.49,0.77,142.2,81.83,36.44,62.9,66.3,35.84,-5.13,1.67,Warning
W025,04/06/2025 19:24,42.81,1.93,127.92,60.5,34.96,76.6,78.7,35.55,-2.67,-1.66,Critical
W071,04/06/2025 19:24,26.19,9.12,89.44,74.57,34.98,93.4,89.1,35.76,4.83,-2.18,Critical
W001,04/06/2025 19:25,20.87,6.67,115.97,75.16,37.54,71.5,74.4,37.85,-3.9,-0.82,Warning
W087,04/06/2025 19:25,22.76,2.2,144.1,68.66,30.85,80.8,77.8,35.68,3.86,-13.54,Critical
W046,04/06/2025 19:26,25.04,0.94,111.88,81.52,37.72,65.5,68,37.14,-3.68,1.56,Warning
W067,04/06/2025 19:26,19.91,2.34,26.69,77.81,37.12,60.1,68,36.01,-11.62,3.08,Safe
W057,04/06/2025 19:27,26.43,2.05,86.74,62.87,38.75,85,88.2,37.42,-3.63,3.55,Safe
W068,04/06/2025 19:27,26.16,2.58,56.9,71.45,36.35,116.3,88.6,35.97,31.26,1.06,Critical
W018,04/06/2025 19:28,26.36,0.54,89.5,67.73,37.87,83.8,89.1,37.43,-5.95,1.18,Safe
W040,04/06/2025 19:28,20.9,1.33,137.48,61.38,34.99,82.9,74,35.35,12.03,-1.02,Safe
W088,04/06/2025 19:29,24.79,5.05,92.53,66.54,35.27,89,81.1,35.52,9.74,-0.7,Warning
W087,04/06/2025 19:29,44.3,0.94,57.83,69.73,34.78,84.7,77.8,35.68,8.87,-2.52,Critical
W035,04/06/2025 19:30,22.9,2.72,25.81,64.74,37.51,61.2,66.9,37.96,-8.52,-1.19,Safe
W081,04/06/2025 19:30,37.3,1.88,304.89,65.55,37.39,105,74.2,36.9,41.51,1.33,Critical
W026,04/06/2025 19:31,24.21,2.33,438.73,69.33,37.93,95.9,89.2,37.33,7.51,1.61,Critical
W030,04/06/2025 19:31,23.29,0.51,135.29,70.91,35.27,48.3,66.1,35.98,-26.93,-1.97,Warning
W068,04/06/2025 19:32,30.35,1.97,91.73,58.09,36.68,109.4,88.6,35.97,23.48,1.97,Warning
W046,04/06/2025 19:32,20.88,2.22,260.08,70.27,37.99,72.3,68,37.14,6.32,2.29,Warning
W055,04/06/2025 19:33,22.01,1.03,233.34,74.93,34.6,72.7,70.7,35.23,2.83,-1.79,Warning
W050,04/06/2025 19:33,26.79,1.3,133,66.5,34.09,72.5,65.6,35.32,10.52,-3.48,Safe
W032,04/06/2025 19:34,40.26,1.29,251.9,73.4,36.37,116.6,85.7,36.07,36.06,0.83,Critical
W078,04/06/2025 19:34,23.45,2.82,20.86,52.91,35.86,86.8,89.6,35.73,-3.12,0.36,Safe
W057,04/06/2025 19:35,22.05,2.65,553.77,60.85,36.52,83.3,88.2,37.42,-5.56,-2.41,Critical
W035,04/06/2025 19:35,25.4,1.97,41.77,81,38.09,60.7,66.9,37.96,-9.27,0.34,Warning
W056,04/06/2025 19:36,21.94,2.74,111.15,54,34.74,66.4,72.2,35.48,-8.03,-2.09,Safe
W020,04/06/2025 19:36,20.85,1.39,82.36,64.13,35.83,101.6,82.1,36.32,23.75,-1.35,Warning
W023,04/06/2025 19:37,34.81,2.11,375.13,57.34,37.43,101.4,71.5,36.99,41.82,1.19,Critical
W058,04/06/2025 19:37,31.12,1.28,115.34,75.21,37.61,97.5,80.8,37.61,20.67,0,Warning
W019,04/06/2025 19:38,20.11,9.96,59.1,69.68,34.38,65.5,72.6,35.29,-9.78,-2.58,Critical
W089,04/06/2025 19:38,24.93,1.75,304.79,73.69,36.2,79.8,82.3,36.16,-3.04,0.11,Critical
W043,04/06/2025 19:39,28.88,2.03,45.86,60.12,35.52,86.6,72.8,35.98,18.96,-1.28,Warning
W016,04/06/2025 19:39,24.71,5.36,55.24,76.33,35.5,77.6,80.2,35.51,-3.24,-0.03,Warning
W062,04/06/2025 19:40,31.72,1.44,96.4,61.85,35.35,87.6,73,35.33,20,0.06,Warning
W047,04/06/2025 19:40,20.03,0.45,148.72,77.2,37.35,86.2,84,36.68,2.62,1.83,Safe
W049,04/06/2025 19:41,25.6,1.3,34.38,84.84,36.11,83.2,78.1,36.28,6.53,-0.47,Warning
W054,04/06/2025 19:41,21.72,2.74,113.1,64.07,37.42,70.9,75.3,37.27,-5.84,0.4,Safe
W057,04/06/2025 19:42,20.9,1.96,66.17,56.81,36.83,91.5,88.2,37.42,3.74,-1.58,Safe
W050,04/06/2025 19:42,22.47,12.08,79.97,63,35.74,59.3,65.6,35.32,-9.6,1.19,Critical
W003,04/06/2025 19:43,25.36,1.59,44,62.71,35.69,71.9,68.9,35.47,4.35,0.62,Safe
W004,04/06/2025 19:43,24,2.69,140.94,84.97,38.35,67.4,66.5,37.6,1.35,1.99,Warning
W068,04/06/2025 19:44,26.26,1.16,98.16,63.69,35.19,92,88.6,35.97,3.84,-2.17,Safe
W088,04/06/2025 19:44,28.3,0.8,144.54,78.79,36.26,94.6,81.1,35.52,16.65,2.08,Warning
W052,04/06/2025 19:45,25.6,1.63,127.41,51.84,35.56,70.5,72.9,36.53,-3.29,-2.66,Safe
W075,04/06/2025 19:45,22.69,1.36,81.76,74.02,35.42,69.3,66.3,35.84,4.52,-1.17,Safe
W082,04/06/2025 19:46,39.68,1.24,31.23,71.05,35.84,76.7,80.8,36.61,-5.07,-2.1,Critical
W043,04/06/2025 19:46,23.59,1.9,82.59,77.71,32.18,77.4,72.8,35.98,6.32,-10.56,Critical
W081,04/06/2025 19:47,21.67,1.45,61.81,68.51,38.1,79,74.2,36.9,6.47,3.25,Safe
W036,04/06/2025 19:47,34.73,2.05,82.71,70.5,36.13,89.8,84.3,35.6,6.52,1.49,Warning
W018,04/06/2025 19:48,20.53,1.46,126.03,63.56,41.37,84.4,89.1,37.43,-5.27,10.53,Critical
W013,04/06/2025 19:48,23.02,2.3,130.58,58.87,37.05,113.9,76.4,37.36,49.08,-0.83,Critical
W030,04/06/2025 19:49,29.02,2.3,96.23,63.14,35.08,63.2,66.1,35.98,-4.39,-2.5,Warning
W020,04/06/2025 19:49,22.21,1.76,90.04,55.31,34.77,85.8,82.1,36.32,4.51,-4.27,Warning
W040,04/06/2025 19:50,20.92,8.81,41.08,57.98,34.62,71.8,74,35.35,-2.97,-2.07,Critical
W055,04/06/2025 19:50,21.32,0.51,288.79,71.71,36.06,74.1,70.7,35.23,4.81,2.36,Warning
W089,04/06/2025 19:51,24.37,12.58,79.08,66.12,36.76,77.4,82.3,36.16,-5.95,1.66,Critical
W024,04/06/2025 19:51,21.62,10.77,36.49,71.49,35.85,66.4,72.8,36.56,-8.79,-1.94,Critical
W033,04/06/2025 19:52,20.25,2.86,80.65,61.82,37.23,63.2,72,36.63,-12.22,1.64,Safe
W090,04/06/2025 19:52,22.17,2.17,121.78,60.46,37.73,89.1,88.4,35.41,0.79,6.55,Warning
W007,04/06/2025 19:53,23.76,1.19,113.57,68.56,39.69,88.7,85.8,35.64,3.38,11.36,Critical
W037,04/06/2025 19:53,26.35,1.34,346.84,55.76,36.68,68.3,65.1,37.45,4.92,-2.06,Critical
W056,04/06/2025 19:54,22.06,1.31,48.3,63.75,36.24,65.5,72.2,35.48,-9.28,2.14,Safe
W034,04/06/2025 19:54,22.09,0.95,45.7,76.06,37.66,51.5,68.5,37.41,-24.82,0.67,Warning
W022,04/06/2025 19:55,21.5,1.66,133.27,84.79,37.49,69,65.9,37.73,4.7,-0.64,Warning
W017,04/06/2025 19:55,38.84,1.15,232.12,78.59,37.2,89.8,66.6,37.85,34.83,-1.72,Critical
W006,04/06/2025 19:56,20.91,0.67,92.3,75.58,41.31,67.3,65.5,37.91,2.75,8.97,Critical
W070,04/06/2025 19:56,22.16,0.77,62.47,95.77,38.99,72.1,74.1,37.92,-2.7,2.82,Critical
W041,04/06/2025 19:57,29.98,1.05,73.13,58.91,36.41,107.5,86.6,36.87,24.13,-1.25,Warning
W041,04/06/2025 19:57,22.47,1.53,56.16,66.52,37.89,84.6,86.6,36.87,-2.31,2.77,Safe
W064,04/06/2025 19:58,22.72,0.77,39.57,103.11,38.66,81.5,85.5,37.58,-4.68,2.87,Critical
W071,04/06/2025 19:58,23.53,2.07,38.58,57.1,36.9,90.4,89.1,35.76,1.46,3.19,Safe
W047,04/06/2025 19:59,23.83,2.76,118.19,60.95,32.26,80.4,84,36.68,-4.29,-12.05,Critical
W071,04/06/2025 19:59,23.02,0.86,228.02,57.84,34.73,94.3,89.1,35.76,5.84,-2.88,Warning
W083,04/06/2025 20:00,24.98,12.58,107.41,67.3,37.9,65.8,67.3,37.51,-2.23,1.04,Critical
W067,04/06/2025 20:00,24.41,0.94,63.16,60.53,34.83,67.6,68,36.01,-0.59,-3.28,Safe
W051,04/06/2025 20:01,40.12,2.38,116.03,75.84,36.9,61.6,65.8,36.91,-6.38,-0.03,Critical
W059,04/06/2025 20:01,22.38,6.15,76.71,61.07,36.47,82,85.1,35.56,-3.64,2.56,Warning
W013,04/06/2025 20:02,22.72,1.55,232.1,65.82,37.84,83.4,76.4,37.36,9.16,1.28,Warning
W014,04/06/2025 20:02,20.03,7.24,141.69,73.77,36.39,73.6,70,36.54,5.14,-0.41,Warning
